Project Name,File,Framework,Mock Method,# of Invocations,% of Invocations
ambari,TimelineMetricCacheTest.java,easymock,anyLong,2,0.62
ambari,TimelineMetricCacheTest.java,easymock,createNiceMock,4,1.25
ambari,TimelineMetricCacheTest.java,easymock,andReturn,2,0.62
ambari,TimelineMetricCacheTest.java,easymock,replay,12,3.74
ambari,TimelineMetricCacheTest.java,easymock,anyTimes,2,0.62
ambari,TimelineMetricCacheTest.java,easymock,createMock,3,0.9299999999999999
ambari,TimelineMetricCacheTest.java,easymock,verify,5,1.5599999999999998
ambari,KerberosIdentityCleanerTest.java,easymock,expectLastCall,4,3.74
ambari,KerberosIdentityCleanerTest.java,easymock,createMock,3,2.8000000000000003
ambari,KerberosIdentityCleanerTest.java,easymock,replayAll,6,5.609999999999999
ambari,KerberosIdentityCleanerTest.java,easymock,reset,2,1.87
ambari,KerberosIdentityCleanerTest.java,easymock,expect,13,12.15
ambari,KerberosIdentityCleanerTest.java,easymock,verifyAll,6,5.609999999999999
ambari,KerberosIdentityCleanerTest.java,easymock,createNiceMock,1,0.9299999999999999
ambari,DatabaseCheckerTest.java,easymock,replay,2,9.09
ambari,DatabaseCheckerTest.java,easymock,expect,2,9.09
ambari,DatabaseCheckerTest.java,easymock,createMock,2,9.09
ambari,KerberosCheckerTest.java,easymock,expectLastCall,2,6.0600000000000005
ambari,KerberosCheckerTest.java,easymock,createMock,5,15.15
ambari,KerberosCheckerTest.java,easymock,replayAll,2,6.0600000000000005
ambari,KerberosCheckerTest.java,easymock,once,2,6.0600000000000005
ambari,KerberosCheckerTest.java,easymock,andReturn,1,3.0300000000000002
ambari,KerberosCheckerTest.java,easymock,andThrow,1,3.0300000000000002
ambari,KerberosCheckerTest.java,easymock,expect,4,12.120000000000001
ambari,KerberosCheckerTest.java,easymock,verifyAll,2,6.0600000000000005
ambari,TaskStatusListenerTest.java,easymock,anyObject,1,0.63
ambari,TaskStatusListenerTest.java,easymock,expectLastCall,1,0.63
ambari,TaskStatusListenerTest.java,easymock,createMock,1,0.63
ambari,TaskStatusListenerTest.java,easymock,capture,1,0.63
ambari,TaskStatusListenerTest.java,easymock,anyLong,1,0.63
ambari,TaskStatusListenerTest.java,easymock,newInstance,1,0.63
ambari,TaskStatusListenerTest.java,easymock,replay,14,8.75
ambari,TaskStatusListenerTest.java,easymock,createStrictMock,1,0.63
ambari,TaskStatusListenerTest.java,easymock,expect,10,6.25
ambari,TaskStatusListenerTest.java,easymock,eq,3,1.87
ambari,TaskStatusListenerTest.java,easymock,verifyAll,2,1.25
ambari,TaskStatusListenerTest.java,easymock,createNiceMock,12,7.5
ambari,StackUpgradeFinishListenerTest.java,easymock,expectLastCall,1,4.35
ambari,StackUpgradeFinishListenerTest.java,easymock,replayAll,1,4.35
ambari,StackUpgradeFinishListenerTest.java,easymock,expect,3,13.04
ambari,StackUpgradeFinishListenerTest.java,easymock,verifyAll,1,4.35
ambari,StackUpgradeFinishListenerTest.java,easymock,createNiceMock,4,17.39
ambari,StackVersionListenerTest.java,easymock,expectLastCall,17,4.55
ambari,StackVersionListenerTest.java,easymock,injectMocks,1,0.27
ambari,StackVersionListenerTest.java,easymock,createMock,2,0.53
ambari,StackVersionListenerTest.java,easymock,replayAll,17,4.55
ambari,StackVersionListenerTest.java,easymock,anyLong,1,0.27
ambari,StackVersionListenerTest.java,easymock,createStrictMock,1,0.27
ambari,StackVersionListenerTest.java,easymock,expect,71,18.98
ambari,StackVersionListenerTest.java,easymock,verifyAll,4,1.0699999999999998
ambari,StackVersionListenerTest.java,easymock,resetAll,1,0.27
ambari,StackVersionListenerTest.java,easymock,createNiceMock,11,2.94
ambari,AlertMaintenanceModeListenerTest.java,easymock,expectLastCall,3,1.02
ambari,AlertMaintenanceModeListenerTest.java,easymock,createStrictMock,7,2.37
ambari,AlertMaintenanceModeListenerTest.java,easymock,newCapture,3,1.02
ambari,AlertMaintenanceModeListenerTest.java,easymock,capture,3,1.02
ambari,AlertMaintenanceModeListenerTest.java,easymock,createNiceMock,10,3.39
ambari,AlertMaintenanceModeListenerTest.java,easymock,replay,4,1.3599999999999999
ambari,AlertMaintenanceModeListenerTest.java,easymock,expect,38,12.879999999999999
ambari,AlertMaintenanceModeListenerTest.java,easymock,verify,3,1.02
ambari,VersionEventPublisherTest.java,easymock,createNiceMock,2,14.29
ambari,VersionEventPublisherTest.java,easymock,replay,1,7.140000000000001
ambari,VersionEventPublisherTest.java,easymock,expect,1,7.140000000000001
ambari,VersionEventPublisherTest.java,easymock,verify,1,7.140000000000001
ambari,UserHookServiceTest.java,easymock,anyObject,5,4.24
ambari,UserHookServiceTest.java,easymock,replayAll,5,4.24
ambari,UserHookServiceTest.java,easymock,newCapture,2,1.69
ambari,UserHookServiceTest.java,easymock,capture,2,1.69
ambari,UserHookServiceTest.java,easymock,anyString,4,3.39
ambari,UserHookServiceTest.java,easymock,anyInt,1,0.8500000000000001
ambari,UserHookServiceTest.java,easymock,anyBoolean,2,1.69
ambari,UserHookServiceTest.java,easymock,expect,23,19.49
ambari,UserHookServiceTest.java,easymock,resetAll,1,0.8500000000000001
ambari,LdapModuleFunctionalTest.java,easymock,createNiceMock,3,5.88
ambari,AmbariLdapFacadeTest.java,easymock,anyObject,3,3.45
ambari,AmbariLdapFacadeTest.java,easymock,expectLastCall,1,1.15
ambari,AmbariLdapFacadeTest.java,easymock,replayAll,6,6.9
ambari,AmbariLdapFacadeTest.java,easymock,capture,8,9.2
ambari,AmbariLdapFacadeTest.java,easymock,anyString,2,2.3
ambari,AmbariLdapFacadeTest.java,easymock,newInstance,6,6.9
ambari,AmbariLdapFacadeTest.java,easymock,expect,6,6.9
ambari,AmbariLdapFacadeTest.java,easymock,resetAll,1,1.15
ambari,DefaultLdapConfigurationServiceTest.java,easymock,anyObject,16,15.379999999999999
ambari,DefaultLdapConfigurationServiceTest.java,easymock,replayAll,6,5.7700000000000005
ambari,DefaultLdapConfigurationServiceTest.java,easymock,anyString,4,3.85
ambari,DefaultLdapConfigurationServiceTest.java,easymock,andReturn,2,1.92
ambari,DefaultLdapConfigurationServiceTest.java,easymock,expect,14,13.459999999999999
ambari,DefaultLdapConfigurationServiceTest.java,easymock,resetAll,1,0.96
ambari,DefaultLdapAttributeDetectionServiceTest.java,easymock,anyObject,6,7.41
ambari,DefaultLdapAttributeDetectionServiceTest.java,easymock,replayAll,4,4.9399999999999995
ambari,DefaultLdapAttributeDetectionServiceTest.java,easymock,anyString,4,4.9399999999999995
ambari,DefaultLdapAttributeDetectionServiceTest.java,easymock,andReturn,2,2.4699999999999998
ambari,DefaultLdapAttributeDetectionServiceTest.java,easymock,expect,12,14.81
ambari,DefaultLdapAttributeDetectionServiceTest.java,easymock,resetAll,1,1.23
ambari,ProfiledReentrantReadWriteLockTest.java,easymock,createMock,8,7.08
ambari,ProfiledReentrantReadWriteLockTest.java,easymock,replayAll,3,2.65
ambari,ProfiledReentrantReadWriteLockTest.java,easymock,expect,11,9.73
ambari,ProfiledReentrantReadWriteLockTest.java,easymock,verifyAll,3,2.65
ambari,LockFactoryTest.java,easymock,replayAll,4,9.3
ambari,LockFactoryTest.java,easymock,expect,4,9.3
ambari,LockFactoryTest.java,easymock,verifyAll,4,9.3
ambari,LockFactoryTest.java,easymock,createNiceMock,4,9.3
ambari,RoleCommandOrderTest.java,easymock,replay,9,1.79
ambari,RoleCommandOrderTest.java,easymock,expect,64,12.72
ambari,RoleCommandOrderTest.java,easymock,createMock,26,5.17
ambari,RoleCommandOrderTest.java,easymock,verify,11,2.19
ambari,RoleGraphTest.java,mockito,when,12,7.19
ambari,RoleGraphTest.java,mockito,mock,8,4.79
ambari,MetricsSourceTest.java,easymock,expectLastCall,1,1.54
ambari,MetricsSourceTest.java,easymock,newCapture,1,1.54
ambari,MetricsSourceTest.java,easymock,capture,1,1.54
ambari,MetricsSourceTest.java,easymock,replay,1,1.54
ambari,MetricsSourceTest.java,easymock,createMock,1,1.54
ambari,MetricsSourceTest.java,easymock,verify,1,1.54
ambari,AlertScriptDispatcherTest.java,easymock,expectLastCall,6,2.6100000000000003
ambari,AlertScriptDispatcherTest.java,easymock,createMockBuilder,1,0.43
ambari,AlertScriptDispatcherTest.java,powermock,replay,1,0.43
ambari,AlertScriptDispatcherTest.java,easymock,createNiceMock,11,4.78
ambari,AlertScriptDispatcherTest.java,powermock,verifyAll,4,1.7399999999999998
ambari,AlertScriptDispatcherTest.java,easymock,replay,6,2.6100000000000003
ambari,AlertScriptDispatcherTest.java,easymock,expect,6,2.6100000000000003
ambari,AlertScriptDispatcherTest.java,easymock,verify,6,2.6100000000000003
ambari,AlertScriptDispatcherTest.java,powermock,createNiceMock,1,0.43
ambari,EmailDispatcherTest.java,easymock,expectLastCall,4,6.0600000000000005
ambari,EmailDispatcherTest.java,easymock,createMockBuilder,3,4.55
ambari,EmailDispatcherTest.java,easymock,createNiceMock,3,4.55
ambari,EmailDispatcherTest.java,easymock,andReturn,3,4.55
ambari,EmailDispatcherTest.java,easymock,replay,5,7.580000000000001
ambari,EmailDispatcherTest.java,easymock,expect,3,4.55
ambari,EmailDispatcherTest.java,easymock,createMock,2,3.0300000000000002
ambari,EmailDispatcherTest.java,easymock,verify,2,3.0300000000000002
ambari,AmbariSNMPDispatcherTest.java,mockito,capture,3,0.67
ambari,AmbariSNMPDispatcherTest.java,mockito,times,3,0.67
ambari,AmbariSNMPDispatcherTest.java,mockito,doNothing,2,0.44999999999999996
ambari,AmbariSNMPDispatcherTest.java,mockito,spy,9,2.02
ambari,AmbariSNMPDispatcherTest.java,mockito,verify,23,5.17
ambari,AmbariSNMPDispatcherTest.java,mockito,any,1,0.22
ambari,AmbariSNMPDispatcherTest.java,mockito,doThrow,2,0.44999999999999996
ambari,AmbariSNMPDispatcherTest.java,mockito,never,10,2.25
ambari,AmbariSNMPDispatcherTest.java,mockito,forClass,3,0.67
ambari,AmbariSNMPDispatcherTest.java,mockito,getValue,6,1.35
ambari,AmbariSNMPDispatcherTest.java,mockito,eq,4,0.8999999999999999
ambari,AmbariSNMPDispatcherTest.java,mockito,when,8,1.7999999999999998
ambari,AmbariSNMPDispatcherTest.java,mockito,doReturn,4,0.8999999999999999
ambari,AmbariSNMPDispatcherTest.java,mockito,mock,31,6.97
ambari,SNMPDispatcherTest.java,mockito,capture,3,0.73
ambari,SNMPDispatcherTest.java,mockito,times,3,0.73
ambari,SNMPDispatcherTest.java,mockito,doNothing,2,0.49
ambari,SNMPDispatcherTest.java,mockito,spy,9,2.1999999999999997
ambari,SNMPDispatcherTest.java,mockito,verify,23,5.609999999999999
ambari,SNMPDispatcherTest.java,mockito,any,1,0.24
ambari,SNMPDispatcherTest.java,mockito,doThrow,2,0.49
ambari,SNMPDispatcherTest.java,mockito,never,10,2.44
ambari,SNMPDispatcherTest.java,mockito,forClass,3,0.73
ambari,SNMPDispatcherTest.java,mockito,getValue,6,1.46
ambari,SNMPDispatcherTest.java,mockito,eq,4,0.98
ambari,SNMPDispatcherTest.java,mockito,when,8,1.95
ambari,SNMPDispatcherTest.java,mockito,doReturn,4,0.98
ambari,SNMPDispatcherTest.java,mockito,mock,27,6.59
ambari,AmbariJpaLocalTxnInterceptorTest.java,easymock,replayAll,7,6.6000000000000005
ambari,AmbariJpaLocalTxnInterceptorTest.java,easymock,createStrictMock,7,6.6000000000000005
ambari,AmbariJpaLocalTxnInterceptorTest.java,easymock,expect,17,16.04
ambari,AmbariJpaLocalTxnInterceptorTest.java,easymock,verifyAll,7,6.6000000000000005
ambari,AmbariJpaLocalTxnInterceptorTest.java,easymock,createNiceMock,7,6.6000000000000005
ambari,InMemoryDefaultTestModule.java,easymock,createNiceMock,1,1.43
ambari,InMemoryDefaultTestModule.java,easymock,expect,1,1.43
ambari,InMemoryDefaultTestModule.java,easymock,createMock,1,1.43
ambari,DBAccessorImplTest.java,easymock,reset,3,0.59
ambari,DBAccessorImplTest.java,easymock,createNiceMock,3,0.59
ambari,DBAccessorImplTest.java,easymock,expect,3,0.59
ambari,AmbariConfigurationDAOTest.java,easymock,expectLastCall,8,4.88
ambari,AmbariConfigurationDAOTest.java,easymock,createMock,2,1.22
ambari,AmbariConfigurationDAOTest.java,easymock,replayAll,5,3.05
ambari,AmbariConfigurationDAOTest.java,easymock,createMockBuilder,1,0.61
ambari,AmbariConfigurationDAOTest.java,easymock,newCapture,9,5.489999999999999
ambari,AmbariConfigurationDAOTest.java,easymock,capture,9,5.489999999999999
ambari,AmbariConfigurationDAOTest.java,easymock,andReturn,1,0.61
ambari,AmbariConfigurationDAOTest.java,easymock,expect,8,4.88
ambari,AmbariConfigurationDAOTest.java,easymock,anyTimes,1,0.61
ambari,AmbariConfigurationDAOTest.java,easymock,verifyAll,5,3.05
ambari,AmbariConfigurationDAOTest.java,easymock,createNiceMock,2,1.22
ambari,GroupDAOTest.java,easymock,createStrictMock,3,12.0
ambari,GroupDAOTest.java,easymock,reset,1,4.0
ambari,GroupDAOTest.java,easymock,andReturn,1,4.0
ambari,GroupDAOTest.java,easymock,replay,2,8.0
ambari,GroupDAOTest.java,easymock,expect,4,16.0
ambari,GroupDAOTest.java,easymock,eq,2,8.0
ambari,GroupDAOTest.java,easymock,verify,1,4.0
ambari,GroupDAOTest.java,easymock,atLeastOnce,1,4.0
ambari,ResourceDAOTest.java,easymock,createStrictMock,2,14.29
ambari,ResourceDAOTest.java,easymock,reset,1,7.140000000000001
ambari,ResourceDAOTest.java,easymock,andReturn,1,7.140000000000001
ambari,ResourceDAOTest.java,easymock,replay,2,14.29
ambari,ResourceDAOTest.java,easymock,expect,2,14.29
ambari,ResourceDAOTest.java,easymock,atLeastOnce,1,7.140000000000001
ambari,PrincipalTypeDAOTest.java,easymock,createStrictMock,2,14.29
ambari,PrincipalTypeDAOTest.java,easymock,reset,1,7.140000000000001
ambari,PrincipalTypeDAOTest.java,easymock,andReturn,1,7.140000000000001
ambari,PrincipalTypeDAOTest.java,easymock,replay,2,14.29
ambari,PrincipalTypeDAOTest.java,easymock,expect,2,14.29
ambari,PrincipalTypeDAOTest.java,easymock,atLeastOnce,1,7.140000000000001
ambari,ResourceTypeDAOTest.java,easymock,createStrictMock,2,14.29
ambari,ResourceTypeDAOTest.java,easymock,reset,1,7.140000000000001
ambari,ResourceTypeDAOTest.java,easymock,andReturn,1,7.140000000000001
ambari,ResourceTypeDAOTest.java,easymock,replay,2,14.29
ambari,ResourceTypeDAOTest.java,easymock,expect,2,14.29
ambari,ResourceTypeDAOTest.java,easymock,atLeastOnce,1,7.140000000000001
ambari,HostComponentDesiredStateDAOTest.java,easymock,createNiceMock,5,22.73
ambari,HostComponentDesiredStateDAOTest.java,easymock,andReturn,1,4.55
ambari,HostComponentDesiredStateDAOTest.java,easymock,replay,1,4.55
