project name, file path, num of dependency classes, num of mocked classes,
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/internals/publisher/polling/PollingRecordPublisherFactoryTest.java,12,2,17%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/internals/publisher/polling/PollingRecordPublisherTest.java,21,2,10%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/metrics/PollingRecordPublisherMetricsReporterTest.java,10,2,20%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/metrics/ShardConsumerMetricsReporterTest.java,13,2,15%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/proxy/KinesisProxyTest.java,48,2,4%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/proxy/KinesisProxyV2Test.java,47,3,6%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/testutils/TestableKinesisDataFetcher.java,22,1,5%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/testutils/TestUtils.java,32,1,3%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/testutils/TestableFlinkKinesisConsumer.java,7,1,14%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/testutils/FakeKinesisFanOutBehavioursFactory.java,42,1,2%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/util/AwsV2UtilTest.java,54,4,7%
flink,/flink-connector-kinesis/src/test/java/org/apache/flink/streaming/connectors/kinesis/util/StreamConsumerRegistrarUtilTest.java,16,1,6%
flink,/flink-connector-rabbitmq/src/test/java/org/apache/flink/streaming/connectors/rabbitmq/RMQSinkTest.java,27,4,15%
flink,/flink-connector-rabbitmq/src/test/java/org/apache/flink/streaming/connectors/rabbitmq/RMQSourceTest.java,46,11,24%
flink,/flink-core/src/test/java/org/apache/flink/api/common/io/InputStreamFSInputWrapperTest.java,4,1,25%
flink,/flink-core/src/test/java/org/apache/flink/api/common/operators/ExpressionKeysTest.java,15,0,0%
flink,/flink-core/src/test/java/org/apache/flink/core/fs/InitOutputPathTest.java,20,0,0%
flink,/flink-core/src/test/java/org/apache/flink/core/fs/LimitedConnectionsFileSystemDelegationTest.java,15,5,33%
flink,/flink-core/src/test/java/org/apache/flink/util/MethodForwardingTestUtil.java,11,1,9%
flink,/flink-fs-tests/src/test/java/org/apache/flink/hdfstests/ContinuousFileProcessingTest.java,54,1,2%
flink,/flink-hadoop-compatibility_/src/test/java/org/apache/flink/api/java/hadoop/mapred/HadoopInputFormatTest.java,26,5,19%
flink,/flink-hadoop-compatibility_/src/test/java/org/apache/flink/api/java/hadoop/mapred/HadoopOutputFormatTest.java,24,6,25%
flink,/flink-hadoop-compatibility_/src/test/java/org/apache/flink/api/java/hadoop/mapreduce/HadoopInputFormatTest.java,25,4,16%
flink,/flink-hadoop-compatibility_/src/test/java/org/apache/flink/api/java/hadoop/mapreduce/HadoopOutputFormatTest.java,18,4,22%
flink,/flink-hadoop-fs/src/test/java/org/apache/flink/runtime/fs/hdfs/HadoopDataInputStreamTest.java,13,0,0%
flink,/flink-hadoop-fs/src/test/java/org/apache/flink/runtime/fs/hdfs/HadoopRecoverableWriterOldHadoopWithNoTruncateSupportTest.java,25,1,4%
flink,/flink-hadoop-fs/src/test/java/org/apache/flink/runtime/util/HadoopUtilsTest.java,16,1,6%
flink,/flink-kubernetes/src/test/java/org/apache/flink/kubernetes/MixedDispatcher.java,9,0,0%
flink,/flink-kubernetes/src/test/java/org/apache/flink/kubernetes/MixedKubernetesServer.java,12,0,0%
flink,/flink-kubernetes/src/test/java/org/apache/flink/kubernetes/KubernetesClientTestBase.java,28,0,0%
flink,/flink-kubernetes/src/test/java/org/apache/flink/kubernetes/kubeclient/TestingFlinkKubeClient.java,22,0,0%
flink,/flink-metrics-dropwizard/src/test/java/org/apache/flink/dropwizard/metrics/DropwizardMeterWrapperTest.java,5,1,20%
flink,/flink-metrics-dropwizard/src/test/java/org/apache/flink/dropwizard/metrics/FlinkMeterWrapperTest.java,6,1,17%
flink,/flink-metrics-influxdb/src/test/java/org/apache/flink/metrics/influxdb/InfluxdbReporterTest.java,26,0,0%
flink,/flink-optimizer/src/test/java/org/apache/flink/optimizer/dag/GroupCombineNodeTest.java,9,1,11%
flink,/flink-optimizer/src/test/java/org/apache/flink/optimizer/dag/GroupReduceNodeTest.java,9,1,11%
flink,/flink-optimizer/src/test/java/org/apache/flink/optimizer/dag/CoGroupNodeTest.java,9,1,11%
flink,/flink-optimizer/src/test/java/org/apache/flink/optimizer/dag/MapPartitionNodeTest.java,8,1,13%
flink,/flink-python_/src/test/java/org/apache/flink/python/chain/PythonOperatorChainingOptimizerTest.java,24,1,4%
flink,/flink-python_/src/test/java/org/apache/flink/python/metric/FlinkMetricContainerTest.java,33,2,6%
flink,/flink-python_/src/test/java/org/apache/flink/table/runtime/arrow/sources/ArrowSourceFunctionTestBase.java,31,1,3%
flink,/flink-python_/src/test/java/org/apache/flink/table/runtime/utils/PythonTestUtils.java,24,0,0%
flink,/flink-queryable-state-runtime/src/test/java/org/apache/flink/queryablestate/network/KvStateRequestSerializerTest.java,38,1,3%
flink,/flink-queryable-state-runtime/src/test/java/org/apache/flink/queryablestate/network/KvStateClientHandlerTest.java,14,1,7%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/blob/BlobCachePutTest.java,53,1,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/blob/BlobServerPutTest.java,52,1,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/blob/BlobServerGetTest.java,47,1,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/blob/BlobCacheGetTest.java,52,1,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/FailoverStrategyCheckpointCoordinatorTest.java,17,1,6%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointCoordinatorRestoringTest.java,63,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointCoordinatorTest.java,111,4,4%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointStateRestoreTest.java,33,3,9%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/PendingCheckpointStatsTest.java,12,1,8%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointCoordinatorFailureTest.java,37,3,8%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/PendingCheckpointTest.java,58,8,14%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/StateObjectCollectionTest.java,10,1,10%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CompletedCheckpointTest.java,22,2,9%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/TaskStateSnapshotTest.java,14,1,7%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointMetadataLoadingTest.java,27,1,4%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointCoordinatorMasterHooksTest.java,42,2,5%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointSettingsSerializableTest.java,36,2,6%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointStatsSnapshotTest.java,5,1,20%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointStatsHistoryTest.java,9,3,33%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CompletedCheckpointStatsSummaryTest.java,8,1,13%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointCoordinatorTestingUtils.java,66,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/hooks/MasterHooksTest.java,15,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/executiongraph/FinalizeOnMasterTest.java,14,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/executiongraph/DefaultExecutionGraphConstructionTest.java,35,2,6%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/executiongraph/DefaultExecutionGraphDeploymentWithBlobServerTest.java,20,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/highavailability/nonha/embedded/EmbeddedHaServicesTest.java,20,1,5%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/highavailability/nonha/standalone/StandaloneHaServicesTest.java,13,2,15%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/disk/iomanager/AsynchronousBufferFileWriterTest.java,22,1,5%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/disk/iomanager/AsynchronousFileIOChannelTest.java,25,3,12%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/NettyShuffleEnvironmentTest.java,54,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/api/reader/AbstractReaderTest.java,17,2,12%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/buffer/LocalBufferPoolTest.java,31,1,3%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/netty/PartitionRequestClientFactoryTest.java,21,1,5%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/netty/CreditBasedPartitionRequestClientHandlerTest.java,59,6,10%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/netty/ClientTransportErrorHandlingTest.java,44,5,11%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/netty/CancelPartitionRequestTest.java,34,2,6%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/netty/ServerTransportErrorHandlingTest.java,26,2,8%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/partition/PipelinedSubpartitionTest.java,31,2,6%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/partition/InputChannelTestUtils.java,27,3,11%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/partition/consumer/InputChannelTest.java,10,1,10%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/partition/consumer/RemoteInputChannelTest.java,89,2,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/io/network/partition/consumer/LocalInputChannelTest.java,69,5,7%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/iterative/concurrent/BlockingBackChannelTest.java,11,2,18%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/jobmanager/ZooKeeperJobGraphsStoreITCase.java,40,1,3%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/leaderelection/ZooKeeperLeaderElectionTest.java,62,1,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/net/ConnectionUtilsTest.java,15,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/operators/hash/HashTableTest.java,24,1,4%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/operators/hash/CompactingHashTableTest.java,18,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/query/KvStateLocationRegistryTest.java,16,2,13%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/registration/RetryingRegistrationTest.java,33,1,3%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/resourcemanager/DefaultJobLeaderIdServiceTest.java,36,3,8%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/rest/MultipartUploadResource.java,45,1,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/rest/handler/AbstractHandlerTest.java,33,2,6%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/rest/handler/job/metrics/AbstractMetricsHandlerTest.java,33,2,6%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/rest/handler/job/metrics/AggregatingMetricsHandlerTestBase.java,33,3,9%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/rest/handler/job/metrics/JobVertexWatermarksHandlerTest.java,33,7,21%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/rest/handler/job/metrics/MetricsHandlerTestBase.java,24,2,8%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/rest/handler/legacy/checkpoints/CheckpointStatsCacheTest.java,8,1,13%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/rest/handler/taskmanager/AbstractTaskManagerFileHandlerTest.java,67,1,1%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/StateSnapshotCompressionTest.java,22,2,9%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/TaskLocalStateStoreImplTest.java,19,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/IncrementalRemoteKeyedStateHandleTest.java,10,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/SnapshotResultTest.java,5,1,20%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/OperatorStateBackendTest.java,49,1,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/StateBackendTestBase.java,116,1,1%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/StateBackendLoadingTest.java,26,1,4%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/filesystem/CheckpointStateOutputStreamTest.java,31,0,0%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/filesystem/FsCheckpointStorageAccessTest.java,22,1,5%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/filesystem/FsCheckpointStateOutputStreamTest.java,42,2,5%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/heap/HeapStateBackendTestBase.java,16,1,6%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingStateFactoryTest.java,21,5,24%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/taskexecutor/TaskExecutorSubmissionTest.java,64,1,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/taskexecutor/TaskSubmissionTestEnvironment.java,55,1,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/taskexecutor/TaskManagerServicesBuilder.java,20,4,20%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/taskmanager/TaskTest.java,68,1,1%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/taskmanager/TaskManagerLocationTest.java,12,1,8%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/taskmanager/TaskAsyncCallTest.java,52,9,17%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/taskmanager/TestTaskBuilder.java,44,2,5%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/util/EnvironmentInformationTest.java,6,1,17%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/util/JvmExitOnFatalErrorTest.java,62,1,2%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/webmonitor/retriever/LeaderGatewayRetrieverTest.java,13,1,8%
flink,/flink-runtime/src/test/java/org/apache/flink/runtime/zookeeper/ZooKeeperStateHandleStoreTest.java,39,0,0%
flink,/flink-runtime-web/src/test/java/org/apache/flink/runtime/webmonitor/handlers/JarUploadHandlerTest.java,28,1,4%
flink,/flink-s3-fs-base/src/test/java/org/apache/flink/fs/s3/common/S3EntropyFsFactoryTest.java,11,1,9%
flink,/flink-state-processor-api/src/test/java/org/apache/flink/state/api/input/WindowReaderTest.java,44,2,5%
flink,/flink-statebackend-rocksdb/src/test/java/org/apache/flink/contrib/streaming/state/RocksDBIncrementalCheckpointUtilsTest.java,20,1,5%
flink,/flink-statebackend-rocksdb/src/test/java/org/apache/flink/contrib/streaming/state/RocksDBAsyncSnapshotTest.java,81,0,0%
flink,/flink-statebackend-rocksdb/src/test/java/org/apache/flink/contrib/streaming/state/RocksDBInitTest.java,15,0,0%
flink,/flink-statebackend-rocksdb/src/test/java/org/apache/flink/contrib/streaming/state/RocksDBMemoryControllerUtilsTest.java,24,0,0%
flink,/flink-statebackend-rocksdb/src/test/java/org/apache/flink/contrib/streaming/state/RocksDBKeyedStateBackendTestFactory.java,14,1,7%
flink,/flink-statebackend-rocksdb/src/test/java/org/apache/flink/contrib/streaming/state/EmbeddedRocksDBStateBackendTest.java,70,0,0%
flink,/flink-statebackend-rocksdb/src/test/java/org/apache/flink/contrib/streaming/state/RocksDBStateBackendConfigTest.java,57,2,4%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/api/functions/async/RichAsyncFunctionTest.java,19,4,21%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/api/functions/sink/OutputFormatSinkFunctionTest.java,5,3,60%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/api/operators/StateSnapshotContextSynchronousImplTest.java,19,2,11%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/api/operators/OperatorSnapshotFuturesTest.java,20,4,20%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/api/operators/InternalTimerServiceImplTest.java,38,1,3%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/api/operators/StreamingRuntimeContextTest.java,56,4,7%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/api/operators/BackendRestorerProcedureTest.java,31,1,3%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/api/operators/StreamTaskStateInitializerImplTest.java,51,3,6%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/api/operators/StateInitializationContextImplTest.java,54,4,7%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/api/operators/windowing/functions/InternalWindowFunctionTest.java,45,11,24%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/io/recovery/DemultiplexingRecordDeserializerTest.java,45,0,0%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/StreamSourceOperatorLatencyMetricsTest.java,33,1,3%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/StreamSourceOperatorWatermarksTest.java,34,1,3%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/DynamicProcessingTimeSessionWindowsTest.java,31,4,13%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/RegularWindowOperatorContractTest.java,33,0,0%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/PurgingTriggerTest.java,22,1,5%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/EventTimeSessionWindowsTest.java,32,4,13%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/ProcessingTimeSessionWindowsTest.java,33,4,12%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/GlobalWindowsTest.java,13,2,15%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/MergingWindowSetTest.java,33,1,3%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/DynamicEventTimeSessionWindowsTest.java,31,4,13%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/SlidingProcessingTimeWindowsTest.java,19,2,11%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/WindowOperatorContractTest.java,58,4,7%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/WindowOperatorTest.java,65,1,2%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/TumblingEventTimeWindowsTest.java,20,2,10%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/SlidingEventTimeWindowsTest.java,18,2,11%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/windowing/TumblingProcessingTimeWindowsTest.java,20,2,10%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/streamrecord/StreamElementSerializerTest.java,14,1,7%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/tasks/LocalStateForwardingTest.java,47,1,2%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/tasks/TaskCheckpointingBehaviourTest.java,83,8,10%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/tasks/StreamTaskTerminationTest.java,80,7,9%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/tasks/StreamMockEnvironment.java,52,1,2%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/tasks/InterruptSensitiveRestoreTest.java,74,8,11%
flink,/flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/tasks/TestSpyWrapperStateBackend.java,22,0,0%
